pubblicata_da;cup;ambito_soggettivo;denominazione_stazione_appaltante;codice_fiscale;natura_opera;tipologia_opera_incompiuta;tipologia_cup;ambito_oggettivo;titolo;descrizione;dimensione_unita_misura;dimensione_valore;codice_sotto_settore;sottosettore;codice_categoria;categoria;cpv;progetto_cumulativo;importo_complessivo_intervento_aggiornato_ultimo_qe;importo_lavori_aggiornato_ultimo_qe_approvato;importo_complessivo_lavori_aggiornato_ultimo_sal;oneri_neccessari_per_ultimazione_lavori;importo_oneri;perc_avanzamento;sponsorizzato;finanziamento_di_prog;costo_prog;finanziamento_assegnato;copertura_finanziaria;causa;anno_decisione_attuazione;data_assegnazione_cup;data_chiusura_cup;strutture_coinvolte;indirizzo;lat;lon
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G82F01000000002;Regionale;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA;410700587;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;RECUPERO;Regionale;RECUPERO EDILIZIO E RISTRUTTURAZIONE DI N. 2 FABBRICATI PER 80 ALLOGGI IN ROMA TIBURTINO 3^ LOTTO 12  VIA TAGLIACOZZO -;RISTRUTTURAZIONE DI NUMERO 80 ALLOGGI;nu;80,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45400000-1;No;4.540.585,94;3.188.203,69;2.919.330,32;null;null;91,57;N;null;4.967,50;4.967,50;Regionale;Fallimento liq. coatta;2001;20/01/2011;null;INTERVENTO DI RECUPERO SECONDARIO -RISTRUTTURAZIONE DI UN COMPLESSO ERP DI 80 ALLOGGI IN ROMA TIBURTINO III LOTTO 12;VIA TAGLIACOZZO;41.8856460823888;12.4608743841537
Regione Lazio - Osservatorio Regionale Contratti Pubblici;I27H12000870006;Regionale;COMUNE DI GALLICANO NEL LAZIO;2373400585;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;SISTEMAZIONE A CONFORT A TERRA DELL???UTENZA PENDOLARE DELLE FERMATE DEL TRASPORTO PUBBLICO SU GOMMMA MAGGIORMENTE UTILIZZATE DEL CENTRO STORICO E DELLE ZONE PERIFERICHE, IN PROSSIMIT??? DELLA VIA PRENESTINA;SISTEMAZIONE E CONFORT A TERRA DELL'UTENZA PENDOLARE DELLE FERMATE DEL TRASPORTO PUBBLICO SU GOMMA MAGGIORMENTE UTILIZZATE DEL CENTRO STORICO E DELLE ZONE PERIFERICHE, IN PROSSIMITA' DELLA VIA PRENESTINA;ne;10,00;1;STRADALI;999;ALTRE OPERE STRADALI;45200000-9;No;76.466,64;54.464,64;47.898,66;No;null;87,94;N;null;76,47;76,47;Regionale,Comunale;Cause tecniche;2012;04/02/2013;null;CENTRO STORICO E ZONE PERIFERICHE;VIA PRENESTINA NUOVA;41.882698509217;12.7908798260632
Regione Lazio - Osservatorio Regionale Contratti Pubblici;F83B99000000003;Regionale;REGIONE LAZIO - DIREZIONE REGIONALE RISORSE IDRICHE E DIFESA DEL SUOLO;80143490581;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di costruzione dei muraglioni a monte e  a valle del ponte Berardi sul fiume Sacco a salvaguardia dell'abitato di Ceccano - COMPLETAMENTO DELL'IMPIANTO IDROVORO-;COSTRUZIONE IMPIANTO IDROVORO;por;48.600,00;5;DIFESA DEL SUOLO;51;SISTEMAZIONE CORSI D'ACQUA;45200000-9;No;3.216.045,29;2.500.436,72;2.497.888,18;Si;600.000,00;80,57;N;null;3.216,04;3.216,04;Statale,Regionale;Mancanza fondi,Cause tecniche,Soprav. Nuove norme;1999;14/01/2011;null;FIUME SACCO;LOCALITA' SANTA MARIA A FIUME;41.5664391554998;13.3313988803861
Regione Lazio - Osservatorio Regionale Contratti Pubblici;I48D10000060002;Regionale;Comune di Sant'Andrea del Garigliano;81000250605;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;RISTRUTTURAZIONE;Regionale;lavori di rifacimento dell'impianto di pubblica illuminazione nel Centro Storico, via Paradiso e via S. Maria Egiziaca - Legge Regionale 13/09/2004 n. 11, art. 19;LAVORI DI RIFACIMENTO DELL'IMPIANTO DI PUBBLICA ILLUMINAZIONE NEL CENTRO STORICO, VIA PARADISO E VIA SANTA MARIA;Ml;3.500,00;16;DISTRIBUZIONE DI ENERGIA;66;IMPIANTI DI DISTRIBUZIONE ELETTRICA CIVILE E INDUSTRIALE;null;No;159.156,25;121.787,50;91.424,00;No;null;75,07;N;null;165,00;165,00;Regionale;Mancanza fondi;2010;16/01/2012;null;IMPIANTO DI PUBBLICA ILLUMINAZIONE NE CENTRO STORICO, VIA PARADISO, VIA SANTA MARIA;VIA PARADISO, SANTA MARIA, CENTRO STORICO;41.3913826275868;13.8641579476066
Regione Lazio - Osservatorio Regionale Contratti Pubblici;B21H03000250002;Regionale;CONSORZIO DI BONIFICA DELL'AGRO PONTINO;91043800597;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;LOTTO 566/C - OPERE DI MIGLIORIA FUNZIONALE AL COLLETTORE SECONDA-RIO DEL RIO SASSA IN COMUNE DI SONNINO;LAVORI VERIFICA, SISTEMAZIONE IDRAULICA E MANUTENZIONE STRAORDINARIA DEL RIO SASSA ED AFFLUENTI IN COMUNE DI SONNINO;Ml;370,00;5;DIFESA DEL SUOLO;121;DIFESA DEL SUOLO E REGIMAZIONE ACQUE;45200000-9;No;92.597,01;54.690,79;34.230,97;No;null;62,59;N;null;774,67;774,67;Regionale;Cause tecniche;2003;21/10/2013;null;LAVORI VERIFICA, SISTEMAZIONE IDRAULICA E MANUTENZIONE STRAORDINARIA DEL RIO SASSA ED AFFLUENTI IN COMUNE DI SONNINO;RIO SASSA;41.4010099494569;13.2339693920692
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G88C10000180002;Regionale;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA;410700587;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;ALTRO;Regionale;PROGETTAZIONE ESECUTIVA ED ESECUZIONE DI TUTTE LE OEPRE PER L'ABAdi n. 31 EDIFICI IN LOCALITA' PIETRALATA VECCHIA, TIBURTINO, SAN LORENZO - LOTTO DI APPALTO 1;REALIZZAZIONE DEI SEGUENTI IMPIANTI: N. 19 NUOVI IMPIANTI ASCENSORI N. 4 ADEGUAMNETO IMP. ASCENSORI ESISTENTI N. 6 NUOVE INSTALLAZIONI IN VANO CORSA ESISTENTI N. 2 SERVO SCALA N. 9 SERVO SCALA INTERNI AUSILIARI N. 1 SERVO SCALA ESTERNO;ne;41,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45350000-5;No;3.225.848,67;2.178.102,07;871.240,80;No;null;40;N;null;2.280,70;2.280,70;Regionale;Mancanza fondi;2010;29/11/2010;null;PROGETTAZIONE ESECUTIVA E SUCCESSIVA ESECUZIONE DI TUTTE LE OPERE, COMPRESA LA FORNITURA PER L'ABBATTIMENTO DELLE BARRIERE ARCHITETTONICHE DI N. 31 EDIFICI, , NELLE LOCALIT? DI PIETRALATA VECCHIA, TIBURTINO, SAN LORENZO IN ROMA;LOCALIT?: PIETRALATA VECCHIA, TIBURTINO, SAN LORENZO;41.8856460823888;12.4608743841537
Regione Lazio - Osservatorio Regionale Contratti Pubblici;C39H09000160002;Regionale;Consorzio della Bonifica Reatina;80005730579;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;MANUTENZIONE STRAORDINARIA;Regionale;Sistemazione idraulica del fiume Salto in localit??? Grotti di Borgorose (RI);SISTEMAZIONE IDRAULICA;Ml;800,00;5;DIFESA DEL SUOLO;51;SISTEMAZIONE CORSI D'ACQUA;null;No;995.740,00;893.034,82;466.276,94;Si;426.757,88;35,33;N;null;995,74;995,74;Regionale;Mancanza fondi;2009;16/11/2009;null;FIUME SALTO;LOCALIT? GROTTI;42.1921297170611;13.2625373088218
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G88C10000210002;Regionale;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA;410700587;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;ALTRO;Regionale;PROGETTAZIONE ESECUTIVA ED ESECUZIONE DI TUTTE LE OPERE PER L'ABA di n. 22 EDIFICI IN LOCALITA' TOR MARANCIA - BORGO DEL TRULLO - ACILIA - OSTIA ANTICA - LAURENTINO - SPINACETO - OSTIA LIDO -  LOTTO DI APPALTO 4;INSTALLAZIONE DI N. 12 IMPIANTI ELEVATORI (N.7 IMPIANTI ESTERNI, N.2 IMPIANTI INTERNI, N. 3 IMPIANTI SERVOSCALA) E N. 10 ADEGUAMENTI IMPIANTI PREESISTENTI.;ne;22,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45350000-5;No;2.221.011,85;1.779.778,69;516.136,00;No;null;29;N;null;1.594,30;1.594,30;Regionale;Mancanza fondi;2010;29/11/2010;null;PROGETTAZIONE ESECUTIVA E ESECUZIONE DI TUTTE LE OPERE PER L'ABBATTIMENTO DELLE BARRIERE ARCHITETTONICHE IN N. 22 EDIFICI IN ROMA, LOCALITA': TORMARANCIA, BORGO DEL TRULLO, ACILIA, OSTIA ANTICA, LAURENTINO, SPINACETO, OSTIA LIDO;LOCALITA': TORMARANCIA, BORGO DEL TRULLO, ACILIA, OSTIA ANTICA, LAURENTINO, SPINACETO, OSTIA LIDO;41.8856460823888;12.4608743841537
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G88C10000230001;Regionale;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA;410700587;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;ALTRO;Nazionale;PROGETTAZIONE ESECUTIVA ED ESECUZIONE DI TUTTE LE OPERE PER L'ABA E IMPIANTI FOTOVOLTAICI  di n. 6 EDIFICI IN LOCALITA' PIETRALATA VECCHIA LOTTO E;PROGETTAZIONE ESECUTIVA E LA REALIZZAZIONE DI N. 12 IMPIANTI ELEVATORI E N. 6 IMPIANTI FOTOVOLTAICI, FINALIZZATO ALL'ABBATTIMENTO BARRIERE ARCHITETTONICHE E PRODUZIONE ENERGIA ELETTRICA;ne;18,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45400000-1;No;1.689.631,69;1.323.812,57;278.000,60;No;null;21;N;null;1.538,74;1.538,74;Statale;Cause tecniche;2010;02/12/2010;null;PROGETTAZIONE ESECUTIVA ED ESECUZIONE DI TUTTE LE OPERE, PER LA REALIZZAZIONE DI N. 12 IMPIANTI ELEVATORI E N. 6 IMPIANTI FOTOVOLTAICI NEGLI EDIFICI IN ROMA LOCALIT? PIETRALATA VECCHIA LOTTO E;VIA MARICA E VIA SILVANO - PIETRALATA LOTTO E;41.8856460823888;12.4608743841537
Regione Lazio - Osservatorio Regionale Contratti Pubblici;I43B10000070002;Regionale;"CONSORZIO DI BONIFICA N.8 ""CONCA DI SORA""";82004450605;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;MANUTENZIONE STRAORDINARIA;Regionale;SISTEMAZIONE IDRAULICA DEL BACINO IN DESTRA E CONVOGLIAMENTO DELLE ACQUE METEORICHE;SISTEMAZIONE IDRAULICA DEL BACINO IN DESTRA E CONVOGLIAMENTO DELLE ACQUE METEORICHE;Ml;400,00;5;DIFESA DEL SUOLO;121;DIFESA DEL SUOLO E REGIMAZIONE ACQUE;45246200-5;No;218.400,00;100.251,58;31.215,09;Si;69.036,58;18,44;N;null;218,40;218,40;Regionale;Mancanza fondi;2010;07/05/2010;null;FOSSO SAN GIORGIO;LOC. SAN GIORGIO;41.7326011623941;13.5759662733451
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G88C10000200002;Regionale;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA;410700587;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;ALTRO;Regionale;PROGETTAZIONE ESECUTIVA ED ESECUZIONE DI TUTTE LE OPERE PER L'ABA di n. 26 EDIFICI IN LOCALITA' sa saba - garbatella - settechiese - testaccio - ostiense  - LOTTO DI APPALTO 3;INSTALLAZIONE DI N. 25 IMPIANTI ELEVATORI (N. 2 IMPIANTI ESTERNI, N. 23 IMPIANTI INTERNI) E N. 1 ADEGUAMENTO DI IMPIANTI PREESISTENTI;ne;26,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45350000-5;No;2.442.518,65;1.736.648,23;225.764,02;No;null;13;N;null;1.757,01;1.757,01;Regionale;Mancanza fondi;2010;29/11/2010;null;PROGETTAZIONE ESECUTIVA ED ESECUZIONE OPERE PE L'ABBATTIMENTO DELLE BARRIERE ARCHITETTONICHE IN NUMERO 26 EDIFICI IN ROMA LOCALIT? SAN SABA, GARBATELLA, SETTECHIESE, TESTACCIO, OSTIENSE;LOCALIT?: SAN SABA, GARBATELLA, SETTECHIESE, TESTACCIO, OSTIENSE;41.8856460823888;12.4608743841537
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G88C10000150002;Regionale;AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE PUBBLICA DEL COMUNE DI ROMA;410700587;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;ALTRO;Regionale;PROGETTAZIONE ESECUTIVA ED ESECUZIONE DI TUTTE LE OPERE PER L'ABA di n. 22 EDIFICI IN LOCALITA' TUFELLO - VALMELAINA - MONTESACRO -  LOTTO DI APPALTO 5;INSTALLAZIONE DI N. 16 IMPIANTI ELEVATORI, N. 4 ADEGUAMENTI DI IMPIANTI ASCENSORI PREESISTENTI, N. 2 SERVO SCALA (DAL PIANO TERRA ALL'ULTIMO LIVELLO RESIDENZIALE), NONCH? LA MANUTENZIONE GRATUITA DEGLI IMPIANTI ELEVATORI PER TRE ANNI (OLTRE IL PRIMO);ne;22,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45350000-5;No;2.041.480,56;1.062.436,09;45.000,00;No;null;4,24;N;null;1.524,05;1.524,05;Regionale;Mancanza fondi;2010;29/11/2010;null;PROGETTAZIONE ESECUTIVA E SUCCESSIVA ESECUZIONE DI TUTTE LE OPERE, COMPRESA LA FORNITURA DELLE PROVVISTE OCCORRENTI, PER L'ABBATTIMENTO DELLE BARRIERE ARCHITETTONICHE IN 22 EDIFICI ERP, SITI IN ROMA, LOCALIT? TUFELLO, VALMELAINA E MONTESACRO;LOCALIT? TUFELLO, VALMELAINA E MONTESACRO;41.8856460823888;12.4608743841537
Regione Lazio - Osservatorio Regionale Contratti Pubblici;B13J08000050006;Regionale;Comune di Palombara Sabina;998690580;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;COSTRUZIONE DI UN DEPURATORE E RELATIVO COLLEGAMENTO FOGNARIO IN LOC. LA PIANA NELLA FRAZIONE DI STAZZANO;REALIZZAZIONE DEPURATORE E RELATIVO COLLETTORE FOGNARIO NELLA FRAZIONE DI STAZZANO;Mq;564,00;10;OPERE DI SMALTIMENTO REFLUI E RIFIUTI;115;IMPIANTI SMALTIMENTO RIFIUTI URBANI;null;No;397.629,47;283.352,57;0,00;No;null;0;N;null;397,63;397,63;Regionale,Comunale;Cause tecniche;2008;27/02/2009;null;DEPURATORE;LA PIANA;42.0806546574927;12.7459842489469
Regione Lazio - Osservatorio Regionale Contratti Pubblici;E44B07000050002;Regionale;COMUNE DI FROSINONE;264560608;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;Realizzazione casa famiglia per assistenza a disagiati psichici;COSTRUZIONE EDIFICIO;Mq;208,36;8;SOCIALI E SCOLASTICHE;81;EDILIZIA SOCIALE, CULTURALE E ASSISTENZIALE;null;No;245.000,00;156.852,24;81.883,34;null;null;52,2;N;null;245,00;245,00;Regionale;Mancanza fondi,Cause tecniche;2007;22/10/2013;null;REALIZZAZIONE CASA FAMIGLIA PER ASSISTENZA A DISAGIATI PSICHICI;VIA ARMANDO FABI;41.6345542647443;13.3313699540745
Regione Lazio - Osservatorio Regionale Contratti Pubblici;F79G13000760003;Regionale;REGIONE LAZIO-DIREZIONE REGIONALE INFRASTRUTTURE, AMBIENTE E POLITICHE ABITATIVE-AREA DIFESA DEL SUOLO E MITIGAZIONE RISCHIO IDROGEOLOGICO;80143490581;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;Risanamento del fosso Patatona nel comune di Ciampino e nel comune di Roma;"RISANAMENTO DEL ""FOSSO DI PATATONA"" NEL COMUNE DI CIAMPINO (RM) E NEL COMUNE DI ROMA-OPERE DI COMPLETAMENTO NEL CENTRO ABITATO DI CIAMPINO (RM).";Ml;8.200.000,00;5;DIFESA DEL SUOLO;121;DIFESA DEL SUOLO E REGIMAZIONE ACQUE;45332200-5;No;8.200.000,00;6.100.000,00;6.100.000,00;Si;2.100.000,00;74,39;N;null;2.100,00;2.100,00;Statale,Regionale;Mancanza fondi;2013;09/10/2013;null;REGIONE LAZIO DIREZIONE REGIONALE AMBIENTE AREA DIFESA DEL SUOLO E CONCESSIONI DEMANIALI.;VIA MARRANELLA DI MARINO;41.8856460823888;12.4608743841537
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G73B04000000005;Regionale;COMUNE DI NETTUNO;2910820584;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;IMPIANTO SPORTIVO COMPLESSO NATATORIO LORICINA;REALIZZAZIONE DEL COMPLESSO NATATORIO DEL LORICINA.;Mc;6.000,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;null;No;2.006.595,00;2.006.595,00;2.006.595,00;Si;887.362,00;69,34;N;null;1.807,34;1.807,34;Altro;Cause tecniche;2004;14/04/2014;null;REALIZZAZIONE COMPLESSO NATATORIO DEL LORICINA.;VIA UGO LA MALFA;41.4773844632688;12.6923720747884
Regione Lazio - Osservatorio Regionale Contratti Pubblici;G93G14000920006;Regionale;comune di Aquino;81001530609;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);c) i lavori di realizzazione, ultimati, non sono stati collaudati nel termine previsto...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;opere di completamento impianto sportivo polivalente;COMPLETAMENTO  IMPIANTO SPORTIVO POLIVALENTE IN VIA ALDO MORO;npa;400,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;45400000-1;No;550.000,00;392.625,83;392.625,83;Si;200.000,00;66,25;N;null;376,50;376,50;Regionale,Comunale;Mancanza fondi;2014;24/03/2016;null;COMPLETAMENTO  IMPIANTO SPORTIVO POLIVALENTE IN VIA ALDO MORO;VIA ALDO MORO;41.4779926530238;13.7154624478101
Regione Lazio - Osservatorio Regionale Contratti Pubblici;F64H03000000006;Regionale;Comune di Artena;2311370585;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;NUOVA REALIZZAZIONE;Regionale;"IMPIANTI  SPORTIVI  IN  LOCALITA' "" LA TORRETTA""";Nuova costruzione palazzetto dello Sport;Mq;1.200,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;null;No;2.750.000,00;1.786.331,55;1.786.331,55;Si;1.000.000,00;64,11;null;null;2.750,00;2.750,00;Regionale,Comunale;Mancanza fondi,Cause tecniche,Soprav. Nuove norme;2003;11/09/2003;31/12/2010;Lavori realizzazione impianti sportivi localit? La Torretta.;null;41.7280494813438;12.8933506759124
Regione Lazio - Osservatorio Regionale Contratti Pubblici;I21B08000320002;Regionale;COMUNE DI GALLICANO NEL LAZIO;2373400585;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;LAVORI DI REALIZZAZIONE COLLEGAMENTO STRADA PROVINCIALE POLI ??? VIA COLONNELLE;REALIZZAZIONE DI UNA CIRCONVALLAZIONE PER IL COLLEGAMENTO DI VIA COLONNELLE E LA S.P. POLI, DI RILEVANTE IMPORTANZA PER IL TERRITORIO COMUNALE.;Ml;800,00;1;STRADALI;13;STRADE REGIONALI, PROVINCIALI E COMUNALI;45200000-9;No;1.345.000,00;957.287,13;603.732,62;No;null;63,07;N;null;1.345,00;1.345,00;Regionale;Cause tecniche;2008;03/01/2011;null;LAVORI DI REALIZZAZIONE COLLEGAMENTO STRADA PROVINCIALE POLI ? VIA COLONNELLE?;COLONNELLE;41.882698509217;12.7908798260632
Regione Lazio - Osservatorio Regionale Contratti Pubblici;I99D99000000002;Regionale;Comune di Monterotondo;80140110588;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Lavori di realizzazione Centro Servizi Intercomunale nella zona industriale;LAVORI REALIZZAZIONE CENTRO SERVIZI INTERCOMUNALE NELLA ZONA INDUSTRIALE;Mq;1.200,00;99;ALTRE OPERE ED INFRASTRUTTURE SOCIALI;999;ALTRE OPERE DI EDILIZIA PUBBLICA;45215222-9;No;4.408.615,53;3.408.615,53;2.754.643,16;Si;1.449.190,51;56,71;N;null;4.408,00;4.408,00;Regionale,Comunale,Altro;Mancanza fondi,Fallimento liq. coatta;1999;14/07/2009;null;LAVORI REALIZZAZIONE CENTRO SERVIZI INTERCOMUNALE NELLA ZONA INDUSTRIALE;VIA AMALDI;42.0676972907387;12.6224717141101
Regione Lazio - Osservatorio Regionale Contratti Pubblici;D79G13000110005;Regionale;Comune di Castro dei Volsci;274940600;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);a) i lavori di realizzazione, avviati, risultano interrotti oltre il termine contrattualmente...;COMPLETAMENTO DI NUOVA REALIZZAZIONE;Regionale;Lavori di miglioramento e razionalizzazione servizi per il tempo libero in localit??? Collepece;AFFIDAMENTO CONCESSIONE DI PROGETTAZIONE DEFINITIVA ED ESECUTIVA , COSTRUZIONE E GESTIONE PISCINA COMUNALE IN LOCALITA' COLLE PECE;Mq;25.000,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;98;IMPIANTI SPORTIVI;null;No;2.504.815,96;2.148.460,67;1.652.447,26;Si;950.000,00;53,33;N;null;950,00;950,00;Altro;Cause tecniche;2013;24/06/2013;null;PISCINA COMUNALE DI COLLE PECE;VIA COLLE PECE;41.504411923284;13.4152164412194
Regione Lazio - Osservatorio Regionale Contratti Pubblici;F49G13000240003;Regionale;REGIONE LAZIO-DIREZIONE REGIONALE INFRASTRUTTURE, AMBIENTE E POLITICHE ABITATIVE-AREA DIFESA DEL SUOLO E MITIGAZIONE RISCHIO IDROGEOLOGICO;80143490581;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;COMPLETAMENTO DI MANUTENZIONE STRAORDINARIA;Regionale;Realizzazione dello scolmatore del Fiume Liri e delle opere di difesa idraulica a difesa degli abitati e delle infrastrutture dei comuni di Isola del Liri e Castelliri;COMPLETAMENTO DELLA REALIZZAZIONE DELLO SCOLMATORE E DELLE OPERE DI DIFESA IDRAULICA A DIFESA DEGLI ABITATI E DELLE INFRASTRUTTURE DEI COMUNI DI ISOLA LIRI E CASTELLIRI;Ml;64.000.000,00;5;DIFESA DEL SUOLO;121;DIFESA DEL SUOLO E REGIMAZIONE ACQUE;45332200-5;No;64.000.000,00;25.133.870,00;25.133.870,00;Si;38.866.130,00;39,27;N;null;38.866,13;38.866,13;Statale,Regionale;Mancanza fondi;2013;09/10/2013;null;FIUME LIRI;TERRITORI COMUNALI;41.6877198408185;13.5336331295399
Regione Lazio - Osservatorio Regionale Contratti Pubblici;H84B06000080006;Regionale;comune di guarcino;303550602;REALIZZAZIONE DI LAVORI PUBBLICI (OPERE ED IMPIANTISTICA);b) i lavori di realizzazione, avviati, risultano interrotti entro il termine previsto...;NUOVA REALIZZAZIONE;Regionale;Sistema di trasferimento su ascensore inclinato di utenti sciatori anche disabili da Piazza del Campo all'area di sosta Centro Campo Sci - realizzazione di servizi igienici 1 stralcio;REALIZZAZIONE DI UN ASCENSORE INCLINATO PER ACCESSO AI CAMPI DA SCI ANCHE PER UTENTI DISABILI CON LA REALIZZAZIONE DI UN MANUFATTO DA ADIBIRE A SERVIZI IGIENICI, ZONA SOLARIUM, AREA PARCHEGGIO E SOSTA DISABILI NELLE ADIACENZE DELL'INTERVENTO.;Mq;499,00;12;SPORT, SPETTACOLO E TEMPO LIBERO;999;ALTRE STRUTTURE RICREATIVE;45100000-8;No;226.316,00;166.142,87;64.368,01;No;null;38,74;N;null;226,32;226,32;Regionale,Comunale;Mancanza fondi;2006;16/10/2013;null;SISTEMA DI TRASFERIMENTO SU ASCENSORE INCLINATO DI UTENTI SCIATORI ANCHE DISABILI DA PIAZZA DEL CAMPO A L'AREA DI SOSTA CENTRO CAMPO SCI - REALIZZAZIONE DI SERVIZI IGIENICI - 1 STRALCIO;LOC. CAMPOCATINO;41.813662121311;13.3090650690473
